student_email,semester,sgpa
jonathan.manne366@example.com,6,6.04
jonathan.manne366@example.com,7,9.38
jonathan.manne366@example.com,8,6.61
anmol.date367@example.com,1,9.97
anmol.date367@example.com,2,6.78
anmol.date367@example.com,3,8.66
anmol.date367@example.com,4,9.31
anmol.date367@example.com,5,8.91
anmol.date367@example.com,6,9.24
anmol.date367@example.com,7,8.74
anmol.date367@example.com,8,6.25
yug.deo368@example.com,1,6.06
yug.deo368@example.com,2,6.74
yug.deo368@example.com,3,6.48
yug.deo368@example.com,4,8.45
yug.deo368@example.com,5,9.62
yug.deo368@example.com,6,7.55
yug.deo368@example.com,7,8.03
yug.deo368@example.com,8,9.78
adya.anand369@example.com,1,8.43
adya.anand369@example.com,2,7.45
adya.anand369@example.com,3,6.71
adya.anand369@example.com,4,8.24
adya.anand369@example.com,5,9.71
adya.anand369@example.com,6,8.48
adya.anand369@example.com,7,7.43
adya.anand369@example.com,8,8.47
vritti.krishnan370@example.com,1,6.22
vritti.krishnan370@example.com,2,7.09
vritti.krishnan370@example.com,3,6.71
vritti.krishnan370@example.com,4,7.75
vritti.krishnan370@example.com,5,6.56
vritti.krishnan370@example.com,6,6.94
vritti.krishnan370@example.com,7,7.93
vritti.krishnan370@example.com,8,9.29
gaurav.bava371@example.com,1,7.52
gaurav.bava371@example.com,2,8.25
gaurav.bava371@example.com,3,6.21
gaurav.bava371@example.com,4,6.77
gaurav.bava371@example.com,5,6.49
gaurav.bava371@example.com,6,7.58
gaurav.bava371@example.com,7,7.94
gaurav.bava371@example.com,8,7.37
rajata.chakraborty372@example.com,1,6.83
rajata.chakraborty372@example.com,2,7.39
rajata.chakraborty372@example.com,3,7.13
rajata.chakraborty372@example.com,4,7.45
rajata.chakraborty372@example.com,5,6.57
rajata.chakraborty372@example.com,6,7.61
rajata.chakraborty372@example.com,7,9.33
rajata.chakraborty372@example.com,8,7.46
nirja.bakshi373@example.com,1,9.42
nirja.bakshi373@example.com,2,8.52
nirja.bakshi373@example.com,3,6.85
nirja.bakshi373@example.com,4,6.96
nirja.bakshi373@example.com,5,6.64
nirja.bakshi373@example.com,6,9.9
nirja.bakshi373@example.com,7,9.4
nirja.bakshi373@example.com,8,9.64
orinder.chana374@example.com,1,6.43
orinder.chana374@example.com,2,8.39
orinder.chana374@example.com,3,6.34
orinder.chana374@example.com,4,6.45
orinder.chana374@example.com,5,6.72
orinder.chana374@example.com,6,8.66
orinder.chana374@example.com,7,6.26
orinder.chana374@example.com,8,9.6
anirudh.kanda375@example.com,1,9.46
anirudh.kanda375@example.com,2,8.94
anirudh.kanda375@example.com,3,6.69
anirudh.kanda375@example.com,4,9.39
anirudh.kanda375@example.com,5,9.27
anirudh.kanda375@example.com,6,9.3
anirudh.kanda375@example.com,7,6.16
anirudh.kanda375@example.com,8,7.49
ishita.prasad376@example.com,1,9.83
ishita.prasad376@example.com,2,6.81
ishita.prasad376@example.com,3,8.11
ishita.prasad376@example.com,4,6.43
ishita.prasad376@example.com,5,6.86
ishita.prasad376@example.com,6,8.81
ishita.prasad376@example.com,7,6.64
ishita.prasad376@example.com,8,9.1
hemang.varty377@example.com,1,9.2
hemang.varty377@example.com,2,9.25
hemang.varty377@example.com,3,8.79
hemang.varty377@example.com,4,6.46
hemang.varty377@example.com,5,9.83
hemang.varty377@example.com,6,6.13
hemang.varty377@example.com,7,9.38
hemang.varty377@example.com,8,9.11
aarini.hayre378@example.com,1,9.51
aarini.hayre378@example.com,2,9.75
aarini.hayre378@example.com,3,9.14
aarini.hayre378@example.com,4,8.01
aarini.hayre378@example.com,5,9.08
aarini.hayre378@example.com,6,6.46
aarini.hayre378@example.com,7,8.97
aarini.hayre378@example.com,8,6.28
eiravati.doctor379@example.com,1,7.48
eiravati.doctor379@example.com,2,6.88
eiravati.doctor379@example.com,3,6.45
eiravati.doctor379@example.com,4,7.66
eiravati.doctor379@example.com,5,6.24
eiravati.doctor379@example.com,6,6.7
eiravati.doctor379@example.com,7,9.77
eiravati.doctor379@example.com,8,8.9
charita.bhagat380@example.com,1,7.9
charita.bhagat380@example.com,2,7.43
charita.bhagat380@example.com,3,6.01
charita.bhagat380@example.com,4,9.59
charita.bhagat380@example.com,5,9.42
charita.bhagat380@example.com,6,7.71
charita.bhagat380@example.com,7,8.67
charita.bhagat380@example.com,8,9.39
vrinda.sabharwal381@example.com,1,6.61
vrinda.sabharwal381@example.com,2,7.58
vrinda.sabharwal381@example.com,3,6.03
vrinda.sabharwal381@example.com,4,6.06
vrinda.sabharwal381@example.com,5,6.63
vrinda.sabharwal381@example.com,6,7.12
vrinda.sabharwal381@example.com,7,8.35
vrinda.sabharwal381@example.com,8,7.07
libni.rai382@example.com,1,7.74
libni.rai382@example.com,2,8.0
libni.rai382@example.com,3,9.49
libni.rai382@example.com,4,8.2
libni.rai382@example.com,5,8.01
libni.rai382@example.com,6,8.52
libni.rai382@example.com,7,9.83
libni.rai382@example.com,8,7.57
meera.bhatnagar383@example.com,1,8.1
meera.bhatnagar383@example.com,2,8.73
meera.bhatnagar383@example.com,3,7.31
meera.bhatnagar383@example.com,4,8.55
meera.bhatnagar383@example.com,5,6.27
meera.bhatnagar383@example.com,6,7.29
meera.bhatnagar383@example.com,7,7.85
meera.bhatnagar383@example.com,8,8.34
chakradhar.sheth384@example.com,1,6.84
chakradhar.sheth384@example.com,2,7.88
chakradhar.sheth384@example.com,3,7.97
chakradhar.sheth384@example.com,4,8.03
chakradhar.sheth384@example.com,5,8.71
chakradhar.sheth384@example.com,6,8.68
chakradhar.sheth384@example.com,7,8.71
chakradhar.sheth384@example.com,8,7.67
hemani.bhatnagar385@example.com,1,8.48
hemani.bhatnagar385@example.com,2,9.86
hemani.bhatnagar385@example.com,3,7.83
hemani.bhatnagar385@example.com,4,7.99
hemani.bhatnagar385@example.com,5,9.56
hemani.bhatnagar385@example.com,6,7.57
hemani.bhatnagar385@example.com,7,6.58
hemani.bhatnagar385@example.com,8,8.06
nimrat.mutti386@example.com,1,8.64
nimrat.mutti386@example.com,2,9.44
nimrat.mutti386@example.com,3,6.13
nimrat.mutti386@example.com,4,8.13
nimrat.mutti386@example.com,5,8.83
nimrat.mutti386@example.com,6,6.05
nimrat.mutti386@example.com,7,9.22
nimrat.mutti386@example.com,8,7.65
osha.lalla387@example.com,1,9.89
osha.lalla387@example.com,2,6.7
osha.lalla387@example.com,3,9.51
osha.lalla387@example.com,4,6.58
osha.lalla387@example.com,5,6.65
osha.lalla387@example.com,6,9.76
osha.lalla387@example.com,7,6.31
osha.lalla387@example.com,8,8.32
amara.keer388@example.com,1,7.96
amara.keer388@example.com,2,9.43
amara.keer388@example.com,3,7.54
amara.keer388@example.com,4,7.24
amara.keer388@example.com,5,8.45
amara.keer388@example.com,6,9.11
amara.keer388@example.com,7,8.34
amara.keer388@example.com,8,6.39
falak.hegde389@example.com,1,6.65
falak.hegde389@example.com,2,7.97
falak.hegde389@example.com,3,6.51
falak.hegde389@example.com,4,8.46
falak.hegde389@example.com,5,6.59
falak.hegde389@example.com,6,6.35
falak.hegde389@example.com,7,8.36
falak.hegde389@example.com,8,7.06
chakradev.sarma390@example.com,1,9.98
chakradev.sarma390@example.com,2,9.34
chakradev.sarma390@example.com,3,8.77
chakradev.sarma390@example.com,4,6.76
chakradev.sarma390@example.com,5,6.81
chakradev.sarma390@example.com,6,6.5
chakradev.sarma390@example.com,7,7.35
chakradev.sarma390@example.com,8,7.76
isaac.biswas391@example.com,1,7.64
isaac.biswas391@example.com,2,8.48
isaac.biswas391@example.com,3,9.29
isaac.biswas391@example.com,4,9.64
isaac.biswas391@example.com,5,7.55
isaac.biswas391@example.com,6,6.06
isaac.biswas391@example.com,7,6.71
isaac.biswas391@example.com,8,9.87
nilima.luthra392@example.com,1,6.87
nilima.luthra392@example.com,2,6.08
nilima.luthra392@example.com,3,7.9
nilima.luthra392@example.com,4,9.24
nilima.luthra392@example.com,5,8.96
nilima.luthra392@example.com,6,8.35
nilima.luthra392@example.com,7,9.23
nilima.luthra392@example.com,8,9.09
nidhi.dora393@example.com,1,7.79
nidhi.dora393@example.com,2,9.17
nidhi.dora393@example.com,3,7.32
nidhi.dora393@example.com,4,6.82
nidhi.dora393@example.com,5,7.47
nidhi.dora393@example.com,6,9.61
nidhi.dora393@example.com,7,7.6
nidhi.dora393@example.com,8,7.4
qasim.shankar394@example.com,1,9.77
qasim.shankar394@example.com,2,7.72
qasim.shankar394@example.com,3,9.08
qasim.shankar394@example.com,4,8.4
qasim.shankar394@example.com,5,6.76
qasim.shankar394@example.com,6,8.08
qasim.shankar394@example.com,7,6.98
qasim.shankar394@example.com,8,9.34
yamini.soman395@example.com,1,6.81
yamini.soman395@example.com,2,9.29
yamini.soman395@example.com,3,6.77
yamini.soman395@example.com,4,8.92
yamini.soman395@example.com,5,9.27
yamini.soman395@example.com,6,8.92
yamini.soman395@example.com,7,8.44
yamini.soman395@example.com,8,8.84
utkarsh.goel396@example.com,1,6.26
utkarsh.goel396@example.com,2,8.83
utkarsh.goel396@example.com,3,8.42
utkarsh.goel396@example.com,4,7.5
utkarsh.goel396@example.com,5,9.83
utkarsh.goel396@example.com,6,6.46
utkarsh.goel396@example.com,7,9.64
utkarsh.goel396@example.com,8,6.5
ekaraj.deo397@example.com,1,8.65
ekaraj.deo397@example.com,2,7.3
ekaraj.deo397@example.com,3,8.28
ekaraj.deo397@example.com,4,8.18
ekaraj.deo397@example.com,5,9.45
ekaraj.deo397@example.com,6,9.71
ekaraj.deo397@example.com,7,8.01
ekaraj.deo397@example.com,8,9.83
vyanjana.goyal398@example.com,1,7.8
vyanjana.goyal398@example.com,2,8.67
vyanjana.goyal398@example.com,3,6.46
vyanjana.goyal398@example.com,4,8.33
vyanjana.goyal398@example.com,5,6.91
vyanjana.goyal398@example.com,6,7.13
vyanjana.goyal398@example.com,7,6.54
vyanjana.goyal398@example.com,8,8.49
kritika.dubey399@example.com,1,6.05
kritika.dubey399@example.com,2,7.6
kritika.dubey399@example.com,3,6.71
kritika.dubey399@example.com,4,9.68
kritika.dubey399@example.com,5,9.54
kritika.dubey399@example.com,6,8.36
kritika.dubey399@example.com,7,9.14
kritika.dubey399@example.com,8,9.13
kashish.lata400@example.com,1,8.1
kashish.lata400@example.com,2,7.3
kashish.lata400@example.com,3,6.28
kashish.lata400@example.com,4,7.54
kashish.lata400@example.com,5,7.95
kashish.lata400@example.com,6,7.96
kashish.lata400@example.com,7,7.55
kashish.lata400@example.com,8,6.67
ayushman.majumdar401@example.com,1,6.24
ayushman.majumdar401@example.com,2,9.92
ayushman.majumdar401@example.com,3,9.51
ayushman.majumdar401@example.com,4,8.54
ayushman.majumdar401@example.com,5,8.59
ayushman.majumdar401@example.com,6,6.73
ayushman.majumdar401@example.com,7,8.47
ayushman.majumdar401@example.com,8,9.22
jairaj.bhatti402@example.com,1,9.31
jairaj.bhatti402@example.com,2,8.75
jairaj.bhatti402@example.com,3,6.79
jairaj.bhatti402@example.com,4,9.76
jairaj.bhatti402@example.com,5,9.14
jairaj.bhatti402@example.com,6,8.74
jairaj.bhatti402@example.com,7,9.96
jairaj.bhatti402@example.com,8,6.59
qushi.chhabra403@example.com,1,8.36
qushi.chhabra403@example.com,2,6.74
qushi.chhabra403@example.com,3,8.3
qushi.chhabra403@example.com,4,8.19
qushi.chhabra403@example.com,5,9.61
qushi.chhabra403@example.com,6,9.45
qushi.chhabra403@example.com,7,6.75
qushi.chhabra403@example.com,8,6.38
avi.sahni404@example.com,1,7.84
avi.sahni404@example.com,2,6.04
avi.sahni404@example.com,3,6.25
avi.sahni404@example.com,4,8.38
avi.sahni404@example.com,5,7.55
avi.sahni404@example.com,6,7.38
avi.sahni404@example.com,7,9.05
avi.sahni404@example.com,8,8.27
yuvraj.sabharwal405@example.com,1,6.01
yuvraj.sabharwal405@example.com,2,9.3
yuvraj.sabharwal405@example.com,3,8.61
yuvraj.sabharwal405@example.com,4,9.93
yuvraj.sabharwal405@example.com,5,8.44
yuvraj.sabharwal405@example.com,6,8.6
yuvraj.sabharwal405@example.com,7,8.27
yuvraj.sabharwal405@example.com,8,7.22
om.anne406@example.com,1,8.92
om.anne406@example.com,2,9.82
om.anne406@example.com,3,6.72
om.anne406@example.com,4,6.92
om.anne406@example.com,5,6.56
om.anne406@example.com,6,6.24
om.anne406@example.com,7,6.89
om.anne406@example.com,8,8.87
warjas.ranganathan407@example.com,1,6.34
warjas.ranganathan407@example.com,2,8.65
warjas.ranganathan407@example.com,3,6.22
warjas.ranganathan407@example.com,4,8.76
warjas.ranganathan407@example.com,5,8.78
warjas.ranganathan407@example.com,6,9.69
warjas.ranganathan407@example.com,7,9.35
warjas.ranganathan407@example.com,8,6.19
maya.contractor408@example.com,1,8.14
maya.contractor408@example.com,2,9.28
maya.contractor408@example.com,3,6.92
maya.contractor408@example.com,4,7.57
maya.contractor408@example.com,5,8.69
maya.contractor408@example.com,6,8.3
maya.contractor408@example.com,7,9.91
maya.contractor408@example.com,8,6.56
eesha.ben409@example.com,1,6.54
eesha.ben409@example.com,2,7.86
eesha.ben409@example.com,3,7.14
eesha.ben409@example.com,4,7.59
eesha.ben409@example.com,5,9.84
eesha.ben409@example.com,6,8.95
eesha.ben409@example.com,7,7.53
eesha.ben409@example.com,8,6.55
varsha.golla410@example.com,1,7.11
varsha.golla410@example.com,2,6.1
varsha.golla410@example.com,3,6.7
varsha.golla410@example.com,4,9.53
varsha.golla410@example.com,5,7.72
varsha.golla410@example.com,6,7.6
varsha.golla410@example.com,7,7.46
varsha.golla410@example.com,8,6.97
yashoda.kota411@example.com,1,9.72
yashoda.kota411@example.com,2,7.21
yashoda.kota411@example.com,3,6.3
yashoda.kota411@example.com,4,8.12
yashoda.kota411@example.com,5,8.43
yashoda.kota411@example.com,6,8.18
yashoda.kota411@example.com,7,7.8
yashoda.kota411@example.com,8,6.36
advay.tank412@example.com,1,6.5
advay.tank412@example.com,2,9.43
advay.tank412@example.com,3,8.61
advay.tank412@example.com,4,9.9
advay.tank412@example.com,5,7.24
advay.tank412@example.com,6,7.93
advay.tank412@example.com,7,7.96
advay.tank412@example.com,8,6.36
meghana.batra413@example.com,1,8.9
meghana.batra413@example.com,2,7.36
meghana.batra413@example.com,3,7.88
meghana.batra413@example.com,4,6.78
meghana.batra413@example.com,5,7.27
meghana.batra413@example.com,6,7.6
meghana.batra413@example.com,7,6.38
meghana.batra413@example.com,8,6.37
mahika.krish414@example.com,1,8.08
mahika.krish414@example.com,2,6.67
mahika.krish414@example.com,3,8.81
mahika.krish414@example.com,4,8.88
mahika.krish414@example.com,5,8.78
mahika.krish414@example.com,6,6.65
mahika.krish414@example.com,7,6.11
mahika.krish414@example.com,8,8.94
onveer.varty415@example.com,1,6.85
onveer.varty415@example.com,2,8.61
onveer.varty415@example.com,3,9.9
onveer.varty415@example.com,4,6.2
onveer.varty415@example.com,5,6.54
onveer.varty415@example.com,6,8.94
onveer.varty415@example.com,7,8.95
onveer.varty415@example.com,8,9.98
ganga.patla416@example.com,1,6.65
ganga.patla416@example.com,2,6.5
ganga.patla416@example.com,3,9.58
ganga.patla416@example.com,4,7.62
ganga.patla416@example.com,5,7.44
ganga.patla416@example.com,6,9.14
ganga.patla416@example.com,7,7.95
ganga.patla416@example.com,8,8.28
harrison.din417@example.com,1,8.16
harrison.din417@example.com,2,7.22
harrison.din417@example.com,3,8.84
harrison.din417@example.com,4,6.82
harrison.din417@example.com,5,8.51
harrison.din417@example.com,6,7.26
harrison.din417@example.com,7,8.11
harrison.din417@example.com,8,8.85
yahvi.dyal418@example.com,1,9.32
yahvi.dyal418@example.com,2,7.22
yahvi.dyal418@example.com,3,6.24
yahvi.dyal418@example.com,4,9.73
yahvi.dyal418@example.com,5,8.99
yahvi.dyal418@example.com,6,8.72
yahvi.dyal418@example.com,7,8.84
yahvi.dyal418@example.com,8,6.84
manbir.chana419@example.com,1,9.38
manbir.chana419@example.com,2,9.8
manbir.chana419@example.com,3,9.91
manbir.chana419@example.com,4,7.72
manbir.chana419@example.com,5,8.12
manbir.chana419@example.com,6,9.41
manbir.chana419@example.com,7,8.18
manbir.chana419@example.com,8,8.56
vivaan.mitter420@example.com,1,9.55
vivaan.mitter420@example.com,2,7.85
vivaan.mitter420@example.com,3,6.77
vivaan.mitter420@example.com,4,8.04
vivaan.mitter420@example.com,5,8.46
vivaan.mitter420@example.com,6,7.24
vivaan.mitter420@example.com,7,9.61
vivaan.mitter420@example.com,8,7.66
max.more421@example.com,1,6.57
max.more421@example.com,2,7.76
max.more421@example.com,3,9.27
max.more421@example.com,4,6.05
max.more421@example.com,5,6.27
max.more421@example.com,6,7.12
max.more421@example.com,7,9.22
max.more421@example.com,8,9.84
yahvi.raju422@example.com,1,7.32
yahvi.raju422@example.com,2,7.89
yahvi.raju422@example.com,3,6.08
yahvi.raju422@example.com,4,9.47
yahvi.raju422@example.com,5,8.34
yahvi.raju422@example.com,6,8.52
yahvi.raju422@example.com,7,9.68
yahvi.raju422@example.com,8,9.73
keya.dave423@example.com,1,8.8
keya.dave423@example.com,2,9.49
keya.dave423@example.com,3,6.77
keya.dave423@example.com,4,6.65
keya.dave423@example.com,5,9.63
keya.dave423@example.com,6,9.21
keya.dave423@example.com,7,9.94
keya.dave423@example.com,8,8.46
nidra.prakash424@example.com,1,9.09
nidra.prakash424@example.com,2,6.74
nidra.prakash424@example.com,3,8.47
nidra.prakash424@example.com,4,8.8
nidra.prakash424@example.com,5,8.94
nidra.prakash424@example.com,6,6.78
nidra.prakash424@example.com,7,9.79
nidra.prakash424@example.com,8,8.5
meera.natarajan425@example.com,1,7.13
meera.natarajan425@example.com,2,6.29
meera.natarajan425@example.com,3,8.47
meera.natarajan425@example.com,4,7.36
meera.natarajan425@example.com,5,7.25
meera.natarajan425@example.com,6,6.39
meera.natarajan425@example.com,7,7.46
meera.natarajan425@example.com,8,6.47
chanakya.sodhi426@example.com,1,8.8
chanakya.sodhi426@example.com,2,7.53
chanakya.sodhi426@example.com,3,8.49
chanakya.sodhi426@example.com,4,9.89
chanakya.sodhi426@example.com,5,8.33
chanakya.sodhi426@example.com,6,7.71
chanakya.sodhi426@example.com,7,9.46
chanakya.sodhi426@example.com,8,6.6
falak.upadhyay427@example.com,1,9.57
falak.upadhyay427@example.com,2,9.66
falak.upadhyay427@example.com,3,8.03
falak.upadhyay427@example.com,4,7.84
falak.upadhyay427@example.com,5,6.62
falak.upadhyay427@example.com,6,8.72
falak.upadhyay427@example.com,7,8.74
falak.upadhyay427@example.com,8,7.82
arya.saini428@example.com,1,7.18
arya.saini428@example.com,2,6.9
arya.saini428@example.com,3,8.25
arya.saini428@example.com,4,7.18
arya.saini428@example.com,5,7.12
arya.saini428@example.com,6,7.11
arya.saini428@example.com,7,7.57
arya.saini428@example.com,8,8.12
dalbir.viswanathan429@example.com,1,8.73
dalbir.viswanathan429@example.com,2,7.8
dalbir.viswanathan429@example.com,3,7.99
dalbir.viswanathan429@example.com,4,9.16
dalbir.viswanathan429@example.com,5,8.34
dalbir.viswanathan429@example.com,6,6.24
dalbir.viswanathan429@example.com,7,8.25
dalbir.viswanathan429@example.com,8,8.47
rudra.pandya430@example.com,1,9.46
rudra.pandya430@example.com,2,8.44
rudra.pandya430@example.com,3,8.41
rudra.pandya430@example.com,4,7.61
rudra.pandya430@example.com,5,6.73
rudra.pandya430@example.com,6,7.57
rudra.pandya430@example.com,7,9.37
rudra.pandya430@example.com,8,7.98
vedhika.pant431@example.com,1,8.9
vedhika.pant431@example.com,2,7.05
vedhika.pant431@example.com,3,7.08
vedhika.pant431@example.com,4,9.91
vedhika.pant431@example.com,5,8.62
vedhika.pant431@example.com,6,7.87
vedhika.pant431@example.com,7,7.32
vedhika.pant431@example.com,8,7.99
nidhi.krishna432@example.com,1,9.41
nidhi.krishna432@example.com,2,8.58
nidhi.krishna432@example.com,3,9.94
nidhi.krishna432@example.com,4,7.5
nidhi.krishna432@example.com,5,8.11
nidhi.krishna432@example.com,6,7.24
nidhi.krishna432@example.com,7,7.12
nidhi.krishna432@example.com,8,7.7
darika.malhotra433@example.com,1,9.15
darika.malhotra433@example.com,2,7.32
darika.malhotra433@example.com,3,8.81
darika.malhotra433@example.com,4,7.33
darika.malhotra433@example.com,5,7.53
darika.malhotra433@example.com,6,7.9
darika.malhotra433@example.com,7,8.88
darika.malhotra433@example.com,8,7.05
kiaan.venkatesh434@example.com,1,8.21
kiaan.venkatesh434@example.com,2,8.99
kiaan.venkatesh434@example.com,3,7.38
kiaan.venkatesh434@example.com,4,7.87
kiaan.venkatesh434@example.com,5,7.59
kiaan.venkatesh434@example.com,6,6.61
kiaan.venkatesh434@example.com,7,8.47
kiaan.venkatesh434@example.com,8,8.47
avi.palan435@example.com,1,9.54
avi.palan435@example.com,2,7.91
avi.palan435@example.com,3,8.98
avi.palan435@example.com,4,7.14
avi.palan435@example.com,5,8.47
avi.palan435@example.com,6,7.96
avi.palan435@example.com,7,9.88
avi.palan435@example.com,8,6.29
vaishnavi.deshpande436@example.com,1,9.79
vaishnavi.deshpande436@example.com,2,6.96
vaishnavi.deshpande436@example.com,3,8.85
vaishnavi.deshpande436@example.com,4,9.75
vaishnavi.deshpande436@example.com,5,6.71
vaishnavi.deshpande436@example.com,6,6.44
vaishnavi.deshpande436@example.com,7,9.14
vaishnavi.deshpande436@example.com,8,6.01
jagdish.shan437@example.com,1,6.84
jagdish.shan437@example.com,2,6.38
jagdish.shan437@example.com,3,8.41
jagdish.shan437@example.com,4,6.54
jagdish.shan437@example.com,5,9.96
jagdish.shan437@example.com,6,9.8
jagdish.shan437@example.com,7,8.55
jagdish.shan437@example.com,8,7.76
dakshesh.dhingra438@example.com,1,8.79
dakshesh.dhingra438@example.com,2,6.97
dakshesh.dhingra438@example.com,3,8.65
dakshesh.dhingra438@example.com,4,7.58
dakshesh.dhingra438@example.com,5,8.59
dakshesh.dhingra438@example.com,6,6.36
dakshesh.dhingra438@example.com,7,6.05
dakshesh.dhingra438@example.com,8,7.87
aadhya.thakur439@example.com,1,9.09
aadhya.thakur439@example.com,2,8.86
aadhya.thakur439@example.com,3,6.42
aadhya.thakur439@example.com,4,6.7
aadhya.thakur439@example.com,5,6.75
aadhya.thakur439@example.com,6,8.45
aadhya.thakur439@example.com,7,8.27
aadhya.thakur439@example.com,8,8.53
anvi.shukla440@example.com,1,7.53
anvi.shukla440@example.com,2,8.49
anvi.shukla440@example.com,3,8.97
anvi.shukla440@example.com,4,9.27
anvi.shukla440@example.com,5,6.29
anvi.shukla440@example.com,6,9.21
anvi.shukla440@example.com,7,8.95
anvi.shukla440@example.com,8,7.18
hema.prashad441@example.com,1,7.15
hema.prashad441@example.com,2,6.9
hema.prashad441@example.com,3,6.56
hema.prashad441@example.com,4,7.46
hema.prashad441@example.com,5,6.94
hema.prashad441@example.com,6,6.83
hema.prashad441@example.com,7,8.62
hema.prashad441@example.com,8,6.2
chasmum.lanka442@example.com,1,7.87
chasmum.lanka442@example.com,2,9.3
chasmum.lanka442@example.com,3,6.67
chasmum.lanka442@example.com,4,7.82
chasmum.lanka442@example.com,5,7.31
chasmum.lanka442@example.com,6,7.42
chasmum.lanka442@example.com,7,6.99
chasmum.lanka442@example.com,8,6.39
samarth.sethi443@example.com,1,6.06
samarth.sethi443@example.com,2,9.96
samarth.sethi443@example.com,3,8.15
samarth.sethi443@example.com,4,7.54
samarth.sethi443@example.com,5,9.17
samarth.sethi443@example.com,6,6.59
samarth.sethi443@example.com,7,7.47
samarth.sethi443@example.com,8,6.27
lakshmi.banik444@example.com,1,6.46
lakshmi.banik444@example.com,2,9.67
lakshmi.banik444@example.com,3,7.89
lakshmi.banik444@example.com,4,8.58
lakshmi.banik444@example.com,5,8.85
lakshmi.banik444@example.com,6,9.55
lakshmi.banik444@example.com,7,7.07
lakshmi.banik444@example.com,8,9.62
harini.prabhakar445@example.com,1,7.38
harini.prabhakar445@example.com,2,8.04
harini.prabhakar445@example.com,3,6.01
harini.prabhakar445@example.com,4,7.68
harini.prabhakar445@example.com,5,7.28
harini.prabhakar445@example.com,6,8.2
harini.prabhakar445@example.com,7,7.43
harini.prabhakar445@example.com,8,9.37
yamini.manne446@example.com,1,7.71
yamini.manne446@example.com,2,9.08
yamini.manne446@example.com,3,6.2
yamini.manne446@example.com,4,9.35
yamini.manne446@example.com,5,7.73
yamini.manne446@example.com,6,9.05
yamini.manne446@example.com,7,7.79
yamini.manne446@example.com,8,7.6
ansh.behl447@example.com,1,9.76
ansh.behl447@example.com,2,7.08
ansh.behl447@example.com,3,7.36
ansh.behl447@example.com,4,9.11
ansh.behl447@example.com,5,7.17
ansh.behl447@example.com,6,7.51
ansh.behl447@example.com,7,7.25
ansh.behl447@example.com,8,7.32
liam.gupta448@example.com,1,9.49
liam.gupta448@example.com,2,9.67
liam.gupta448@example.com,3,9.31
liam.gupta448@example.com,4,9.79
liam.gupta448@example.com,5,7.51
liam.gupta448@example.com,6,7.45
liam.gupta448@example.com,7,8.07
liam.gupta448@example.com,8,8.49
leela.mohan449@example.com,1,9.41
leela.mohan449@example.com,2,8.5
leela.mohan449@example.com,3,7.45
leela.mohan449@example.com,4,8.45
leela.mohan449@example.com,5,9.44
leela.mohan449@example.com,6,8.69
leela.mohan449@example.com,7,7.37
leela.mohan449@example.com,8,7.2
pahal.andra450@example.com,1,7.89
pahal.andra450@example.com,2,7.01
pahal.andra450@example.com,3,6.27
pahal.andra450@example.com,4,8.42
pahal.andra450@example.com,5,6.67
pahal.andra450@example.com,6,9.17
pahal.andra450@example.com,7,9.03
pahal.andra450@example.com,8,8.14
darsh.aggarwal451@example.com,1,7.12
darsh.aggarwal451@example.com,2,9.15
darsh.aggarwal451@example.com,3,6.22
darsh.aggarwal451@example.com,4,9.53
darsh.aggarwal451@example.com,5,9.1
darsh.aggarwal451@example.com,6,9.23
darsh.aggarwal451@example.com,7,6.94
darsh.aggarwal451@example.com,8,9.58
siya.gaba452@example.com,1,6.78
siya.gaba452@example.com,2,8.64
siya.gaba452@example.com,3,6.91
siya.gaba452@example.com,4,6.98
siya.gaba452@example.com,5,8.97
siya.gaba452@example.com,6,9.45
siya.gaba452@example.com,7,6.31
siya.gaba452@example.com,8,6.93
shivansh.sathe453@example.com,1,9.98
shivansh.sathe453@example.com,2,9.0
shivansh.sathe453@example.com,3,8.95
shivansh.sathe453@example.com,4,8.7
shivansh.sathe453@example.com,5,6.41
shivansh.sathe453@example.com,6,6.83
shivansh.sathe453@example.com,7,7.17
shivansh.sathe453@example.com,8,9.68
daksha.sane454@example.com,1,6.73
daksha.sane454@example.com,2,8.06
daksha.sane454@example.com,3,9.2
daksha.sane454@example.com,4,9.79
daksha.sane454@example.com,5,7.71
daksha.sane454@example.com,6,6.0
daksha.sane454@example.com,7,7.57
daksha.sane454@example.com,8,7.7
upasna.minhas455@example.com,1,6.81
upasna.minhas455@example.com,2,7.86
upasna.minhas455@example.com,3,7.23
upasna.minhas455@example.com,4,7.3
upasna.minhas455@example.com,5,9.25
upasna.minhas455@example.com,6,8.34
upasna.minhas455@example.com,7,6.6
upasna.minhas455@example.com,8,8.17
sanya.mutti456@example.com,1,7.59
sanya.mutti456@example.com,2,8.42
sanya.mutti456@example.com,3,7.38
sanya.mutti456@example.com,4,7.17
sanya.mutti456@example.com,5,7.54
sanya.mutti456@example.com,6,9.01
sanya.mutti456@example.com,7,6.24
sanya.mutti456@example.com,8,8.22
rudra.deol457@example.com,1,6.57
rudra.deol457@example.com,2,9.27
rudra.deol457@example.com,3,7.8
rudra.deol457@example.com,4,8.18
rudra.deol457@example.com,5,7.97
rudra.deol457@example.com,6,6.79
rudra.deol457@example.com,7,6.39
rudra.deol457@example.com,8,7.27
osha.soni458@example.com,1,9.74
osha.soni458@example.com,2,8.34
